id,own_car,own_realty,num_children,income,days_birth,days_employed,work_phone,phone,email,fam_members,gender_m,income_type_pensioner,income_type_state_servant,income_type_student,income_type_working,education_type_higher_education,education_type_incomplete_higher,education_type_lower_secondary,education_type_secondary,family_status_married,family_status_separated,family_status_single,family_status_widow,housing_type_hose/apartment,housing_type_municipal_apartment,housing_type_office_apartment,housing_type_rented_apartment,housing_type_with_parents,occupation_type_cleaning_staff,occupation_type_cooking_staff,occupation_type_core_staff,occupation_type_drivers,occupation_type_high_skill_tech_staff,occupation_type_hr_staff,occupation_type_it_staff,occupation_type_laborers,occupation_type_low-skill_laborers,occupation_type_managers,occupation_type_medicine_staff,occupation_type_private_service_staff,occupation_type_realty_agents,occupation_type_sales_staff,occupation_type_secretaries,occupation_type_security_staff,occupation_type_undefined,occupation_type_waiters/barmen_staff,bad_client
5105113,1,0,1,-0.4771170800170375,1.2939087647391123,-0.44498253778002944,1,0,0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
5105116,0,1,1,-0.4771170800170375,-0.687447821379455,-0.4557269415957698,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105127,1,1,0,-0.2727372735508825,1.2786160945134022,-0.44805236744166954,0,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105137,0,1,0,-0.6814968864831925,1.4434901953843393,-0.44388719949700295,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105142,1,1,1,-0.8858766929493476,0.4145802267607804,-0.45484778850018276,1,1,0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105145,0,1,0,-0.8858766929493476,-0.7029794395774419,-0.4491549118976107,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5105155,0,1,1,0.13602233938142755,-0.5087147381164681,2.195553784815743,0,0,0,3.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105156,1,1,2,-0.6814968864831925,0.6195975869742066,-0.4598849033675218,0,1,0,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105159,0,1,2,2.384200210509133,0.8984498706211397,-0.4522103292134215,1,1,0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5105174,0,1,0,0.01339445550173454,-1.2214965394179256,2.195553784815743,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105178,0,1,0,-0.06835746708472747,-0.03989881650954221,-0.4425612636807077,1,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105186,0,1,0,1.1579213717122028,1.3139803944103567,-0.44037779328756926,0,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105187,0,1,0,1.1579213717122028,1.3139803944103567,-0.44037779328756926,0,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
5105200,1,1,2,-0.06835746708472747,-0.31827320421192173,-0.4425612636807077,0,0,0,4.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105207,0,1,0,-0.5588690026034995,-1.3737063977581967,2.195553784815743,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105208,0,0,0,-0.2727372735508825,-0.004534516612587559,-0.44652465878376413,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105217,1,0,1,-0.9267526542425786,1.4227017217962648,-0.4434476229492094,0,0,1,3.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105219,0,1,0,-0.4771170800170375,1.7307056580609574,-0.4440961785115277,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105221,1,1,1,-0.4771170800170375,0.22222710907802032,-0.45134558846366374,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5105224,1,1,1,-0.4771170800170375,0.22222710907802032,-0.45134558846366374,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
5105225,0,1,0,-0.4771170800170375,-0.32663638324160693,-0.45178516501145727,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105229,0,1,0,-0.8041247703628855,-1.8152822505255763,2.195553784815743,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105230,1,0,1,-0.2727372735508825,0.9792142852506712,-0.456829486051711,0,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105233,0,1,0,-1.0902564994155026,-1.6401333868467403,2.195553784815743,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105237,0,1,0,-0.8858766929493476,0.9718068981100929,-0.4384033019089557,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5105238,0,1,0,-0.8858766929493476,0.9718068981100929,-0.4384033019089557,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
5105239,0,1,2,-0.06835746708472747,0.7168494116908319,-0.4392752488316281,1,0,0,4.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
5105241,0,0,0,-0.6814968864831925,0.44564346315675407,-0.4451987229674689,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
5105245,0,0,0,0.17689830067465856,0.3006020439847847,-0.4848975295542655,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105253,1,1,0,-0.9676286155358096,0.5904459343564468,-0.44475914641967534,0,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105260,0,1,0,-0.06835746708472747,1.3603363010320406,-0.4379637253611622,0,0,1,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
5105261,0,1,0,-0.06835746708472747,1.3603363010320406,-0.4379637253611622,0,0,1,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105264,0,1,2,-0.9676286155358096,1.2647571121213523,-0.43752414881336865,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105265,0,1,2,-0.9676286155358096,1.2647571121213523,-0.43752414881336865,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5105267,1,1,0,0.5447819523137376,-0.030818793563026827,-0.4708599047165309,0,1,0,2.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105276,1,1,0,0.5447819523137376,-0.030818793563026827,-0.4708599047165309,0,1,0,2.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5105280,0,1,1,-0.8858766929493476,-0.641330862730048,-0.4401544019272152,0,1,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105283,1,0,0,0.3404021458475826,1.2262864885848004,-0.4410335550228023,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105290,0,0,0,-0.6814968864831925,1.3758679192300274,-0.4423450784932682,1,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105300,0,0,0,-0.2727372735508825,-1.2317713022258245,-0.46450406020581125,0,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105303,0,1,1,-0.2727372735508825,0.8884140557855174,-0.4432242315888553,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105304,0,1,1,-0.8858766929493476,0.9464784130487605,-0.4559503329561239,0,0,0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105309,1,1,0,0.01339445550173454,-1.0379844967094043,2.195553784815743,0,0,0,2.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105310,1,1,0,0.3404021458475826,-0.15411594725781466,-0.4377475401737227,0,0,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
5105314,0,1,0,0.13602233938142755,0.9084856854567619,-0.4524337205737756,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105327,0,1,0,-1.0085045768290406,-1.4181507206016668,2.195553784815743,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5105329,1,0,0,0.3404021458475826,0.3947475450618126,-0.4386266932693098,0,0,0,2.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105342,1,1,0,-0.6814968864831925,-0.06857257318274869,-0.44498253778002944,0,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105347,0,0,0,-0.8858766929493476,1.1015556470563521,-0.46647855158442486,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105350,0,1,0,-0.8858766929493476,-1.9562615541688415,2.195553784815743,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105353,0,1,1,-0.8041247703628855,1.3316625443588341,-0.4419055019454747,0,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105357,0,1,0,-0.3136132348441135,-0.685775185573518,-0.4416821105851206,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105363,1,1,1,0.7491617587798927,0.36894116405592675,-0.4401544019272152,0,0,0,3.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105365,0,1,0,-0.2727372735508825,-0.7476627103931887,-0.4440961785115277,1,1,0,2.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105366,0,1,0,1.5666809846445127,-0.5125379056728956,-0.5116612557592687,1,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105369,1,1,0,0.13602233938142755,1.2508981297293025,-0.4386266932693098,0,0,0,1.0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5105373,1,1,1,1.2396732942986648,1.069297670798995,-0.45462439713982866,0,1,0,3.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5105381,0,1,0,-0.06835746708472747,-1.84562864300472,2.195553784815743,0,0,0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105387,0,1,0,-0.6814968864831925,-0.17514336881816608,-0.44630126742341003,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5105390,0,1,0,-1.3436874594335348,-1.4867287886450855,2.195553784815743,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105392,0,0,0,-0.6406209251899615,1.4996429688693687,-0.4471732143460825,0,1,0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105393,0,1,0,-0.4771170800170375,1.2105159224145368,-0.44059397847500875,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
5105395,0,1,0,-0.4771170800170375,1.2105159224145368,-0.44059397847500875,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
5105397,0,1,0,-0.6814968864831925,0.7080083367165934,-0.439051857471274,0,1,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105402,0,1,0,-0.4771170800170375,1.3966563928181022,-0.4399310105668611,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5105404,0,1,2,-0.4771170800170375,0.7737190290926915,-0.4473893995335219,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105413,0,1,0,0.05427041679496555,-0.5856559851895721,-0.506227801381624,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105427,1,1,3,-0.8858766929493476,1.348149954445928,-0.4531471316923258,0,0,0,5.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
5105431,0,1,2,-0.6814968864831925,0.39188016939449194,-0.4531471316923258,0,0,0,4.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105439,1,1,0,-0.2727372735508825,1.347911006473651,-0.4439304365344908,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105443,0,1,0,0.7491617587798927,0.6970167299918641,-0.4467264316253743,0,0,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5105444,0,1,0,-0.6814968864831925,1.4585439176377728,-0.45445865516279177,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5105453,1,1,1,-0.8858766929493476,0.6023933329702829,-0.44239552170367075,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105455,0,1,0,-0.10923342837795848,-0.199993957934945,-0.4732667664700234,0,0,0,2.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105457,0,0,1,0.13602233938142755,0.932380482684434,-0.44059397847500875,0,0,0,3.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105464,0,1,0,-0.6814968864831925,-1.2128944124159637,2.195553784815743,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5105467,0,1,0,-0.6814968864831925,-1.2128944124159637,2.195553784815743,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105470,0,1,0,-0.4771170800170375,-0.9799201394461611,2.195553784815743,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105472,0,1,0,0.5039059910205066,-1.3634316349502977,2.195553784815743,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105481,0,1,0,-0.06835746708472747,1.5381135924059208,-0.45264990576121505,0,0,0,2.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105482,0,1,0,-0.06835746708472747,1.5381135924059208,-0.45264990576121505,0,0,0,2.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5105486,0,1,0,-0.6814968864831925,0.0019170786388838976,-0.444377219255199,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105493,0,1,0,1.3623011781783576,-2.0360701769092664,2.195553784815743,0,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5105494,1,1,0,0.13602233938142755,1.5902042503622458,-0.4469498229857284,0,0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
5105499,0,1,0,0.13602233938142755,1.2733592391233144,-0.447223657556485,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105505,0,1,0,0.7491617587798927,0.5734806283247996,-0.44652465878376413,0,0,0,2.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105506,0,1,0,2.7929598234414432,1.2697750195391635,-0.44388719949700295,0,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105509,0,1,1,-0.2727372735508825,0.6119512518613516,-0.44849194398946307,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105517,1,1,0,-0.4771170800170375,1.4439680913288928,-0.45112219710330964,0,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105531,0,1,0,-0.6406209251899615,-0.3316542906594181,-0.5035471050573749,0,1,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
5105535,1,1,0,-0.5588690026034995,-1.0300992136242724,2.195553784815743,0,1,0,1.0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105537,1,0,0,0.13602233938142755,1.3875763698715868,-0.4524337205737756,0,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105543,1,1,1,-0.6814968864831925,1.0755103180781895,-0.4483262020124262,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5105548,0,1,0,-0.6814968864831925,1.5980895334473777,-0.44239552170367075,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105553,0,1,0,-0.4771170800170375,-0.5627169798510069,-0.46625516022407076,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105554,0,1,0,-0.2727372735508825,-0.9089525916799751,-0.4691088046982714,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105556,0,1,0,-0.2727372735508825,-0.9089525916799751,-0.4691088046982714,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
5105558,0,1,0,0.13602233938142755,-0.19569289443396407,-0.4682296516026843,0,0,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5105564,0,1,0,-0.4771170800170375,-1.6955693164149395,2.195553784815743,0,1,0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5105573,0,1,0,-0.8858766929493476,0.5187615426734306,-0.44278465504106174,0,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105577,0,0,0,-0.06835746708472747,0.9495847366883579,-0.4379637253611622,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5105578,1,0,2,1.7301848298174367,1.2606949965926482,-0.44542211432782297,0,0,1,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
5105584,0,0,0,-0.15010938967118947,1.418161710323007,-0.4430584896118184,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
5105585,1,1,1,-0.4771170800170375,1.1562747327077212,-0.44261891306402484,0,0,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5105596,0,1,0,-0.06835746708472747,-1.9608015656420992,-0.45419202676494974,0,0,0,2.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
5105604,0,1,2,-0.3953651574305755,0.5280805135922227,-0.4848975295542655,1,1,0,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5105605,0,1,5,-0.2727372735508825,0.7070525448274865,-0.4607712626360235,0,0,0,7.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5105614,1,1,2,-0.4771170800170375,0.8755108652825745,-0.4397652685898242,0,0,0,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
